Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Family_label	Cluster_id
1I6U_C:11-12_23-26	-0.024139	-0.002363	0.838688	-0.05749	-0.027081	0.729932	2.369764	0.650259	-0.009938	-0.040071	-0.002462	-0.006001	1.148843	-0.001494	0.84876	-0.001146	-0.017723	-0.015796	-0.031945	-0.016934	1.311316	0.21827	-0.005083	0.346809	1.252573	0.588748	-0.003558	-0.06344	-0.029084	-0.002726	-0.008156	-0.008526	0.988317	2.499356	-0.009835	0.37178	0.365834	-0.044352	-0.018478	-0.057293	6.798886	-0.002086	-0.073751	3.416688	5.372398	-0.00165	3.218259	2.640671	-0.023835	-0.027583	4.310103	0.561923	1.049809	-0.000025	0.190039	-0.002146	-0.007084	0.147442	3.30332	-0.004305	0.557699	0.213195	-0.014263	2.29284	-0.023405	2.948025	2.881624	1.016012	-0.025378	-0.033449	0.64519	-0.048884	-0.018477	2.302536	-0.02126	5.720265	-0.015725	-0.021239	-0.006118	-0.001051	0.472963	2.15806	-0.033611	3.707213	1.953264	1.257098	-0.009116	0.604797	-0.018169	1.262944	-0.001964	1.509132	-0.029849	3.14025	-0.005716	5.543157	1.09425	-0.003758	-0.016025	3.917771	-0.023293	-0.023881	-0.005253	-0.018445	3.826367	3.041086	-0.048697	-0.019958	-0.020835	3.610514	0.45993	2.718305	-0.002175	-0.021023	-0.00026	-0.010888	-0.021246	0.796244	-0.002487	2.032026	-0.017905	0.170118	4.764845	-0.067395	-0.021406	-0.025903	-0.026428	-0.00748	IL	55
4V91_1:3103-3107_3127-3131	-0.000144	0.773985	0.902751	-0.036558	-0.017293	0.947154	1.021521	1.768115	-0.011407	-0.020252	1.705937	-0.005696	0.772846	-0.01451	-0.01423	0.715302	-0.014911	0.339889	1.18973	-0.029104	0.607534	-0.006338	1.68866	1.532305	0.173508	1.294454	1.776073	-0.027821	-0.011709	0.549479	1.409042	-0.006117	2.479666	1.713793	0.168686	0.381004	0.396831	-0.022641	0.476895	-0.038116	3.243327	1.163379	-0.048324	0.539753	1.163631	-0.010358	-0.000944	1.154755	-0.014857	-0.003574	3.579845	1.895908	0.29726	2.215337	1.716756	-0.005845	-0.008408	-0.009688	0.875087	0.984219	-0.017082	0.499948	0.121583	2.037534	-0.013511	-0.010675	0.66156	-0.015312	-0.009119	-0.025445	0.575567	-0.002269	-0.021345	0.371271	-0.006226	2.930058	2.044488	2.57047	-0.003741	-0.026104	1.199624	0.29956	0.010057	0.948565	0.141542	-0.017538	1.312553	2.340435	-0.023213	0.36928	-0.012626	1.295537	-0.002109	2.785582	0.545146	0.250606	-0.021778	-0.002163	-0.004589	2.547256	-0.005348	-0.009803	-0.00209	1.968028	0.869965	-0.001502	-0.016189	-0.014819	1.216339	1.543878	0.207713	4.223972	-0.007289	-0.011121	-0.024242	-0.014755	0.694918	3.275263	0.663823	0.788956	-0.013773	0.029768	-0.005149	0.914008	-0.018903	0.313152	0.344401	0.809063	IL	249
4WF9_X:1450-1459_1627-1631	0.135954	-0.023938	2.112819	0.070653	0.007369	-0.001266	-0.032426	1.227575	-0.038509	3.24444	-0.003779	-0.011478	1.347215	-0.011946	-0.015903	-0.013816	-0.01701	5.531163	2.362506	-0.001037	1.014037	3.548059	-0.011069	2.503665	-0.016407	0.738433	0.662429	2.010422	0.310684	1.476578	4.011718	-0.023721	1.637856	-0.055494	1.289232	0.013553	1.418393	4.335196	4.237415	-0.01219	-0.030416	4.272473	3.236721	3.011399	1.761672	-0.049015	-0.010912	0.5129	-0.032063	0.569876	-0.015393	-0.008188	1.098847	-0.033481	-0.016394	0.135533	-0.035954	-0.040301	-0.002203	-0.00797	0.889118	1.674968	-0.032491	1.720202	-0.007588	2.576489	1.432385	-0.010133	0.264419	-0.005858	0.734906	2.348742	-0.006119	2.167666	3.738918	-0.049685	1.547401	0.66867	-0.021431	-0.034823	0.803152	0.109364	1.717383	0.494441	-0.018235	0.990597	3.136743	-0.017119	1.207706	-0.002274	0.043794	1.670258	-0.007042	-0.007016	-0.010124	0.263972	-0.000053	-0.00534	0.175799	-0.018861	-0.026163	4.536501	-0.002883	3.020735	0.113897	-0.027929	-0.00009	0.472456	-0.031645	0.289533	-0.026145	-0.023026	1.505759	2.690747	1.247238	-0.011127	-0.027969	2.024578	0.632952	2.140604	0.990584	0.011744	-0.036296	6.12036	1.898683	5.277534	-0.004339	-0.001693	IL	110
6ERI_BA:47-52_329-331	-0.007918	1.867068	1.721133	-0.056765	-0.014195	1.747762	1.795397	0.043701	1.715629	-0.031528	-0.017691	-0.019981	-0.011426	1.281817	-0.009708	1.507303	-0.017941	-0.008708	-0.015034	-0.008148	0.460498	-0.015625	2.794798	0.736042	-0.005762	1.881212	0.771884	-0.040297	-0.022106	-0.001012	0.633665	2.404735	-0.000621	2.141748	-0.01368	-0.012525	-0.006863	-0.029799	-0.006251	-0.031515	3.088264	0.617026	-0.048536	2.340166	-0.010613	3.977207	1.013099	-0.01269	-0.013807	-0.019026	0.83961	-0.011297	1.792276	2.389576	1.616639	-0.014643	-0.008347	3.297336	-0.004495	-0.008361	-0.002087	-0.014639	-0.00552	2.822942	-0.008639	-0.01335	-0.010179	-0.002262	-0.002799	-0.001641	1.401649	-0.011731	-0.001611	-0.017185	-0.005395	4.682815	-0.010215	-0.008155	0.756581	1.847935	-0.007633	-0.010759	-0.013321	1.073902	-0.000311	-0.02483	-0.0133	-0.018321	-0.016609	1.161147	-0.000869	1.923371	-0.005768	2.271267	0.140613	-0.006911	0.438386	1.929884	0.355031	2.454218	-0.007459	-0.009911	0.510123	-0.017735	-0.020071	1.188049	-0.028073	-0.012526	-0.002821	-0.013611	1.501372	2.45484	1.867301	-0.005089	0.218246	-0.005027	-0.011959	-0.020786	-0.020595	-0.004804	-0.020915	-0.011612	1.75079	-0.046601	-0.010392	-0.022709	-0.01895	-0.01232	IL	188
6ASO_I:3-6_65-68	-0.01958	2.614805	2.600675	-0.074939	-0.018979	2.873566	3.139111	-0.000806	4.241417	-0.041328	-0.001668	-0.014028	-0.008385	1.648399	-0.018534	1.637742	0.38415	-0.022782	-0.021664	-0.011228	0.31922	-0.012997	5.570103	0.129738	-0.001835	3.398439	2.395832	-0.050919	-0.016343	1.322556	2.764667	5.475055	0.337953	3.582823	-0.015417	-0.020324	-0.001875	-0.046131	0.45277	-0.047423	4.15702	2.23964	-0.092705	2.591044	-0.02012	5.341083	1.527773	-0.008257	-0.020608	-0.020451	-0.003776	0.426846	3.129203	3.89103	4.525344	-0.024203	-0.013246	4.861886	-0.010231	-0.003193	-0.01097	-0.025422	0.188175	2.931612	-0.026008	-0.024981	-0.01824	0.236647	-0.018883	-0.012426	1.901689	-0.0069	-0.008174	-0.028913	-0.006674	6.421898	-0.011806	-0.010048	1.678683	2.974217	-0.014139	-0.007296	-0.017498	0.048745	0.178959	-0.033632	-0.024729	-0.02038	-0.056527	2.592868	-0.010269	1.946072	0.684386	2.49776	-0.000494	1.044358	0.060463	2.148711	-0.004659	3.528027	-0.010311	-0.014209	2.922434	-0.008001	-0.01958	2.086361	-0.043148	-0.020588	1.13708	-0.019592	4.262384	3.140583	2.751405	-0.004855	-0.003733	-0.017942	-0.00987	-0.023718	-0.022249	-0.010763	-0.038668	-0.011668	3.740493	-0.067484	-0.022251	-0.044391	-0.018277	-0.004977	IL	69
6ERI_BA:1194-1200_1231-1237	2.789715	4.768823	5.248797	1.083083	4.848137	8.65195	-0.162579	2.720628	-0.02183	15.100787	-0.077725	3.191634	2.992972	-0.028221	3.217446	4.959582	-0.10195	5.910691	14.344844	5.284928	7.374913	1.532588	-0.005611	10.91514	4.289282	5.793526	10.470574	-0.027189	3.121777	5.193309	-0.041069	5.118158	3.367243	-0.118869	6.334474	4.483987	-0.003184	-0.034359	15.240496	-0.048532	-0.015094	6.743055	7.251926	5.894637	-0.06079	-0.084941	2.135299	-0.026686	4.130258	14.223674	6.035871	-0.120836	-0.051162	0.86413	2.998309	-0.106948	-0.008161	-0.025211	-0.096545	-0.065085	2.114859	6.008246	-0.092886	9.237831	13.424883	-0.055483	-0.101664	-0.088242	9.783257	-0.107151	0.949471	7.376299	-0.019703	5.577949	1.366854	-0.157203	3.440505	-0.032238	2.376564	-0.018416	9.016817	1.237686	4.359793	4.180807	-0.158213	-0.031769	12.349622	4.822389	4.230949	1.648725	-0.003411	3.872961	9.317317	1.949778	2.871256	-0.145367	-0.008571	1.319076	-0.054532	-0.109739	1.509524	3.879903	4.088701	-0.085896	-0.047848	-0.142961	3.630032	12.285887	2.469557	-0.015397	-0.119418	6.186442	0.701174	-0.032185	-0.07973	6.807917	-0.00652	6.515127	-0.0273	1.048383	2.57002	1.609139	-0.106446	16.411768	3.002331	3.48177	14.667148	1.266296	IL	181
3J7O_7:31-35_40-44	-0.00123	-0.005025	-0.009584	0.658727	0.360364	-0.013421	0.034654	-0.022868	-0.023846	1.218503	0.446298	-0.000268	-0.012104	-0.003908	1.33146	-0.015471	-0.003557	-0.018485	-0.007223	-0.008257	-0.002144	-0.004091	-0.018539	-0.008887	-0.012389	-0.025568	-0.004595	-0.002623	-0.008053	-0.011362	-0.007188	-0.016319	-0.001704	-0.002448	-0.006977	-0.005358	-0.004667	0.514323	-0.013823	0.227886	0.062068	-0.015478	1.314618	1.49983	2.165674	-0.01397	0.506309	1.46627	0.470346	-0.008136	0.632026	-0.013516	-0.012411	-0.01332	-0.015386	-0.000747	3.004567	-0.017749	1.266797	-0.01059	-0.000552	-0.00138	-0.004258	-0.007406	0.18755	0.455588	2.20516	-0.002972	0.17685	1.86173	-0.006585	-0.012712	-0.014816	0.230464	-0.004394	-0.01682	1.038889	-0.012133	0.116249	0.285851	1.279099	1.148541	-0.006582	0.197424	0.551646	0.112319	0.772046	-0.002952	0.380219	-0.001826	0.070077	-0.00148	-0.010173	-0.004454	-0.008755	2.488494	0.725377	-0.013232	-0.003394	0.239744	-0.009915	-0.009885	-0.0062	0.770578	3.083126	1.06872	0.256324	-0.004013	-0.017863	1.55323	-0.009836	0.208789	-0.013199	-0.002246	-0.00184	-0.001424	-0.007872	0.526603	0.765165	0.918068	0.435709	-0.006384	2.340841	0.91432	-0.008972	-0.009527	-0.009714	0.37411	IL	73
5V7Q_A:3081-3086_3099-3103	1.82361	3.717526	-0.022102	0.099464	-0.003832	0.259394	2.506373	-0.005324	1.807718	-0.027225	2.013409	-0.007125	0.738773	1.811691	0.453713	0.846635	3.013771	-0.009618	-0.003164	-0.012784	-0.014073	-0.003015	2.523745	-0.011568	-0.00203	0.438146	-0.000843	-0.012602	1.258093	-0.010132	-0.023101	-0.004008	0.95219	2.45951	0.416775	0.365851	0.441531	0.308934	0.538079	1.191037	-0.00246	-0.00086	-0.019216	-0.020141	-0.000248	1.154489	-0.00716	0.323673	2.971668	-0.010855	-0.01	3.531676	-0.007615	3.948896	1.137759	1.110681	1.37158	2.054272	3.788313	2.684961	1.47801	-0.001409	6.333641	-0.016031	0.95827	1.388025	2.080672	3.44986	1.319619	1.906829	-0.002634	-0.006795	3.441356	-0.012195	0.420004	-0.001895	-0.000596	1.634362	1.055638	-0.015912	2.045805	0.539909	-0.009114	-0.01247	5.676658	-0.007488	-0.020829	-0.002161	0.930561	-0.009468	-0.01822	-0.008285	-0.02268	-0.004562	2.033844	2.792134	0.656795	-0.005719	-0.002918	0.373428	-0.006769	-0.011806	0.033573	1.181175	1.177212	2.579211	0.85633	-0.024161	4.017686	0.578063	2.662534	-0.007734	-0.004141	1.414342	0.566886	0.763361	3.096107	-0.022876	0.005103	0.59006	-0.00438	1.061473	0.91439	-0.026662	0.849865	-0.008807	-0.00469	-0.006267	IL	95
5VZL_B:86-88_95-97	-0.024139	-0.002363	0.838688	-0.05749	-0.027081	0.729933	2.369764	0.650259	-0.009938	-0.040071	-0.002462	-0.006001	1.148842	-0.001494	0.84876	-0.001146	-0.017723	-0.015796	-0.031945	-0.016934	1.311316	0.21827	-0.005083	0.346809	1.252573	0.588748	-0.003558	-0.06344	-0.029084	-0.002726	-0.008156	-0.008526	0.988317	2.499356	-0.009835	0.371781	0.365834	-0.044352	-0.018478	-0.057293	6.798884	-0.002086	-0.073751	3.416688	5.372399	-0.00165	3.218259	2.640671	-0.023835	-0.027583	4.310103	0.561923	1.049809	-0.000025	0.190039	-0.002146	-0.007084	0.147442	3.303319	-0.004305	0.557699	0.213194	-0.014263	2.29284	-0.023405	2.948026	2.881624	1.016014	-0.025378	-0.033449	0.64519	-0.048884	-0.018477	2.302535	-0.02126	5.720265	-0.015725	-0.021239	-0.006118	-0.001051	0.472962	2.15806	-0.033611	3.707214	1.953264	1.257099	-0.009116	0.604797	-0.01817	1.262944	-0.001964	1.509132	-0.029849	3.140249	-0.005716	5.543158	1.094251	-0.003758	-0.016025	3.91777	-0.023293	-0.023881	-0.005253	-0.018445	3.826368	3.041085	-0.048697	-0.019959	-0.020835	3.610513	0.459931	2.718304	-0.002175	-0.021023	-0.00026	-0.010888	-0.021246	0.796244	-0.002487	2.032026	-0.017905	0.170118	4.764845	-0.067395	-0.021406	-0.025903	-0.026428	-0.00748	IL	55
6D9J_5:3075-3076_3140-3143	-0.016734	0.134714	0.720116	-0.054151	-0.020642	0.656648	2.295097	0.214864	-0.006586	-0.029918	-0.011162	-0.009073	0.500146	0.168046	0.29891	0.402376	-0.015358	-0.009164	-0.030558	-0.014544	0.995543	0.228873	0.285538	1.024611	0.31698	0.463844	-0.002762	-0.05043	-0.036071	-0.006147	-0.009343	-0.001868	0.646417	2.374859	-0.008054	-0.003738	0.137944	-0.042018	-0.017417	-0.049623	5.099683	-0.002825	-0.056166	2.699118	3.370889	0.953102	2.110981	1.724594	-0.014691	-0.02592	3.398839	-0.004109	0.998361	0.410823	0.043341	-0.0077	-0.008782	0.57722	2.388798	0.029472	-0.000579	0.263952	-0.01038	2.267098	-0.012844	1.701472	1.51847	1.006167	-0.014706	-0.020253	0.494398	-0.040434	-0.017678	0.839807	-0.022826	4.628473	-0.021473	-0.016183	-0.00056	0.144999	0.508622	0.974319	-0.027332	3.126841	1.452157	0.858071	-0.011335	0.087484	-0.004247	1.040999	-0.00369	1.582606	-0.026998	2.695941	-0.003466	3.074429	1.100448	-0.000075	-0.011691	3.109111	-0.017283	-0.027112	-0.006891	-0.017119	1.883117	2.634767	-0.039233	-0.015542	-0.01791	1.462816	0.852966	2.77688	0.027298	-0.023868	0.121322	-0.010344	-0.019354	-0.004627	-0.010423	0.975094	-0.017469	0.028754	4.113368	-0.058306	-0.015362	-0.0168	-0.0276	-0.013925	IL	49
4PDB_I:13-14_23-26	-0.018644	0.254964	0.978207	-0.048055	-0.022749	0.967994	2.136183	0.522851	-0.005032	-0.040764	0.320223	-0.003512	0.660706	-0.003069	0.219915	-0.003027	-0.01375	-0.018613	-0.030174	-0.022312	0.65237	0.005569	-0.002036	-0.00218	0.369126	0.435616	0.141052	-0.053523	-0.022963	0.387577	0.453758	-0.007343	1.558462	3.052636	-0.005729	-0.001887	0.282821	-0.039418	-0.012277	-0.048845	5.574861	-0.001202	-0.072081	2.675175	4.253507	0.335203	2.97727	1.588852	-0.018107	-0.026789	3.745239	0.92223	1.408387	-0.001547	0.427367	-0.001319	-0.006419	-0.001463	2.488116	-0.007782	-0.000243	0.667433	-0.00964	1.323374	-0.024801	2.123194	2.544105	0.946727	-0.018906	-0.031617	1.12228	-0.039099	-0.016974	1.133991	-0.018295	5.27447	-0.009154	-0.014342	0.18422	0.227191	0.262368	1.469078	-0.024326	2.846244	1.537351	0.536668	-0.010243	0.771344	-0.028369	1.72805	0.018877	1.773555	-0.019297	3.190061	-0.007209	4.959379	0.661918	-0.006127	-0.014479	3.678564	-0.020329	-0.015232	0.195976	-0.009727	2.944529	2.706645	-0.04254	-0.023221	-0.016821	2.195284	1.213964	2.996355	-0.000534	-0.017361	-0.001508	-0.012913	-0.012264	1.263395	-0.004035	1.431104	-0.019532	0.345555	4.835886	-0.053736	-0.022651	-0.021428	-0.023768	-0.00513	IL	304
6AZ3_2:400-405_417-424	-0.011408	-0.00867	0.605303	3.293365	-0.014014	-0.013598	-0.018434	0.806999	0.881867	-0.004635	-0.002045	0.799113	-0.008197	-0.015037	-0.003875	-0.014009	-0.009905	0.006573	1.838613	-0.000453	-0.007416	1.767867	-0.007489	0.362243	0.8513	-0.005064	-0.007175	1.350085	1.754371	-0.009387	0.565003	-0.008417	-0.015941	-0.01506	-0.012268	0.814932	-0.000988	1.182218	-0.006728	2.732854	-0.016124	-0.000026	1.716693	1.065102	-0.003683	-0.012218	-0.008375	-0.007294	0.460291	3.323719	-0.003904	-0.000622	-0.005894	0.306778	1.676356	-0.000101	-0.004293	-0.007575	-0.009226	-0.003256	0.80212	-0.000687	-0.00483	0.24164	1.733212	-0.003179	-0.003783	-0.001814	-0.003458	0.368166	-0.000494	0.943075	1.113462	1.030544	1.443253	-0.022212	0.990392	1.081532	-0.007657	1.419204	-0.012817	0.385928	2.511208	-0.008139	-0.012096	0.237859	1.844339	0.705939	1.177061	-0.005062	1.590211	-0.01081	2.552061	-0.012184	0.027971	-0.020249	0.238497	0.14993	0.219213	-0.019648	0.985794	2.448598	-0.016316	-0.007012	0.78454	-0.013047	3.019077	-0.003105	0.489382	0.231972	-0.01089	-0.005741	-0.002155	1.307634	-0.006274	0.172479	-0.007237	1.959246	-0.001593	0.010076	2.728211	0.141565	-0.022451	1.412	0.356367	0.68882	1.073399	1.079447	IL	31
5ZEB_a:144-149_164-170	0.965844	0.176515	0.382611	0.309561	1.11451	-0.008847	0.981016	0.00405	-0.023918	2.780216	-0.016845	0.636093	-0.011222	-0.006185	1.336992	0.052139	-0.013127	3.590049	-0.009124	2.318362	0.111237	1.958464	-0.008323	-0.001584	-0.001464	-0.020569	-0.012405	2.016514	-0.028923	2.481318	0.27886	-0.01956	-0.022861	0.219283	1.449028	-0.002886	1.016031	1.230737	2.578713	1.857868	-0.006212	3.015944	2.351455	0.172404	2.143466	-0.023852	-0.003551	0.744762	-0.011123	-0.003615	0.570352	-0.012152	2.036786	-0.021084	-0.024813	-0.010432	-0.019014	-0.002422	-0.009134	-0.002044	-0.008234	4.857905	-0.01253	1.001497	1.838063	2.410131	0.964871	0.101439	2.096652	-0.01582	1.274062	-0.009642	-0.021196	-0.001101	-0.002742	-0.010549	0.366867	0.544261	2.128943	0.227515	2.781794	-0.004211	-0.003962	-0.009632	-0.009434	0.846552	-0.017463	-0.002834	2.160207	1.516553	0.188465	3.856321	-0.015991	1.386235	-0.012206	0.204444	-0.007232	-0.011656	0.300981	0.058589	-0.003712	-0.001897	-0.000676	-0.026222	-0.011236	-0.013685	-0.00033	2.712222	-0.02077	1.969564	-0.003229	0.52246	-0.001658	-0.027551	-0.006843	0.632108	-0.011379	0.572337	-0.009896	-0.013568	0.646428	-0.000309	-0.026635	3.628672	0.433084	4.557164	-0.008265	-0.009029	IL	174
5J7L_DA:187-192_201-207	1.650214	2.388767	-0.004416	3.646812	-0.000673	0.698687	-0.0007	1.311246	-0.017313	3.578553	-0.003407	0.941	0.476312	-0.017968	-0.00732	-0.0193	-0.002475	2.811126	-0.004064	3.271849	1.589736	1.216914	-0.008812	-0.010932	0.289711	-0.016665	-0.006823	5.290073	-0.016497	1.954058	-0.000642	0.658042	-0.007363	-0.010362	1.10001	-0.005731	1.068938	-0.019974	1.730298	3.953704	-0.009336	3.106461	3.970035	-0.010587	-0.001466	-0.010834	-0.016614	0.836278	1.009451	0.318407	-0.002612	-0.028984	0.910132	-0.006934	-0.012477	-0.02122	0.712013	-0.004433	-0.008448	-0.018337	-0.013867	4.10092	-0.002402	0.45185	2.810706	1.735342	-0.013096	1.399678	3.032832	1.816691	1.670071	-0.038366	-0.017357	-0.006685	-0.023476	-0.022336	2.439467	-0.012807	0.5144	1.838102	0.881327	1.08475	-0.009066	-0.014989	0.795203	2.938083	-0.025113	-0.006656	3.013025	-0.001872	1.119051	2.341867	-0.010432	0.551377	-0.023622	-0.007044	0.575973	-0.015629	0.787462	-0.019124	-0.005637	-0.019607	0.473491	-0.02446	0.08485	0.222541	1.860065	1.580506	-0.014325	1.467627	-0.013925	1.143757	-0.019256	-0.012201	-0.006989	2.551973	-0.003293	-0.012463	-0.010889	-0.012042	0.880886	-0.008551	-0.00317	3.328189	0.422201	3.52575	-0.017995	-0.035574	IL	127
5MRC_aa:60-62_359-360	-0.026235	-0.007005	-0.007996	-0.04855	-0.018596	-0.007316	2.882493	-0.010292	0.118227	-0.041977	1.28118	-0.000541	1.258548	0.135983	0.237613	-0.010647	0.031048	-0.023913	-0.042979	-0.019348	-0.003174	1.019408	-0.003104	-0.00924	0.106252	-0.004796	-0.017591	-0.056452	-0.02099	-0.009406	-0.006866	-0.015571	1.23565	3.050781	-0.007515	0.140522	0.5572	-0.042542	-0.013664	-0.051122	4.951842	-0.012354	-0.076836	1.964824	4.536392	-0.002169	3.138063	2.423895	-0.018354	-0.031242	2.301406	2.559212	1.172238	0.111615	0.055101	0.113712	-0.001803	-0.000336	4.554395	0.867823	0.564541	0.287488	-0.000038	0.007158	-0.035539	3.271512	3.159332	2.026853	-0.032154	-0.019807	0.433928	-0.039714	-0.012372	1.374142	-0.014338	5.76708	-0.022698	-0.013363	-0.001332	-0.002873	-0.002072	2.258583	-0.030359	2.167582	3.995398	1.875852	-0.014537	0.393264	-0.019948	1.26481	-0.004192	1.259626	-0.026184	2.120623	-0.00237	6.980907	1.570738	-0.006129	-0.018143	4.054843	-0.02436	-0.022927	-0.004732	-0.001753	4.185324	4.512808	-0.043484	-0.02915	-0.007169	2.764652	2.013458	1.322693	0.31852	-0.015286	-0.000362	-0.021951	-0.015445	-0.00322	-0.001763	2.342214	-0.020649	-0.000887	5.94908	-0.073202	-0.018051	-0.022504	-0.038231	-0.002165	IL	142
5V7Q_A:2890-2895_2900-2904	0.726558	2.178432	-0.017282	3.891224	0.766036	1.309667	0.694894	-0.004061	-0.022399	3.11611	0.865421	0.63617	-0.007479	-0.012669	0.651942	-0.019834	-0.008754	1.771099	-0.011347	2.157499	0.671128	-0.010516	-0.001609	-0.01729	-0.005693	-0.019357	-0.016323	2.547242	-0.012961	-0.003306	-0.018103	0.096386	-0.016413	-0.005413	-0.016044	-0.011039	-0.003907	-0.002799	1.511362	4.146962	-0.025593	1.729856	2.904675	-0.005366	-0.009418	0.445707	-0.006646	-0.000048	1.588736	0.058467	-0.028455	-0.011412	-0.008796	0.400973	-0.021816	-0.00958	2.660133	0.400404	-0.002141	-0.010103	-0.003841	1.322693	1.088884	-0.004237	1.42677	-0.00219	-0.007367	1.256385	3.131075	4.881233	1.55562	-0.021373	-0.012299	-0.025647	-0.007447	-0.027891	1.450987	0.189961	0.075344	3.809509	0.296685	0.245399	-0.018222	-0.017752	1.986009	1.568684	-0.012145	-0.013478	3.058368	-0.003542	0.723265	1.953794	-0.014375	-0.012088	-0.019102	-0.013396	-0.003638	-0.014796	1.896071	-0.009527	-0.009844	-0.010884	-0.00251	-0.014691	-0.00162	-0.004806	2.965091	1.10478	0.3202	0.495726	-0.00128	0.075589	-0.026305	-0.012177	-0.00886	2.421654	-0.000897	-0.022868	0.131584	-0.014679	0.338354	-0.005596	0.382623	2.493131	-0.000861	0.454698	-0.017709	-0.021954	IL	99
6ERI_AA:1283-1289_2024-2029	1.457223	0.767778	-0.006489	2.864188	1.388944	-0.000562	0.826342	-0.009959	-0.018773	2.924303	-0.006879	0.876985	-0.016635	-0.005755	0.790323	-0.001577	1.490501	3.968782	-0.010041	2.219827	-0.007647	1.802165	0.497626	-0.010348	-0.005505	-0.019746	-0.012011	3.592406	-0.015188	2.023227	0.795012	-0.009517	-0.028129	-0.001681	0.211392	-0.009452	0.428805	2.044945	2.805398	4.165372	-0.034734	2.87672	3.172385	-0.006605	0.373109	-0.008958	-0.009746	0.415523	0.315237	-0.001929	-0.02045	-0.009196	0.91306	-0.002974	-0.022121	-0.017061	-0.005246	0.35871	0.012238	-0.007214	0.072085	3.76919	0.839496	0.238484	1.448709	2.237236	0.097743	0.693808	2.894528	0.960261	1.529307	-0.005302	-0.002948	-0.013806	-0.002157	-0.031325	0.472859	1.081906	1.845029	1.711655	1.266183	0.125743	-0.011665	-0.024203	1.171063	0.712237	-0.02304	-0.008736	3.197385	0.185359	0.148983	2.758249	-0.008295	-0.004775	-0.008796	-0.008622	-0.004033	-0.009989	0.761033	-0.011547	-0.001359	-0.002097	0.094601	-0.026123	-0.012361	-0.00487	1.925695	1.315848	-0.003358	0.584984	0.478259	-0.008272	0.363144	-0.014821	-0.000133	0.849421	0.433571	-0.01379	-0.008338	-0.020388	0.605025	0.248891	-0.012799	3.257442	1.146123	3.589257	-0.012594	-0.013215	IL	177
5J7L_AA:1128-1131_1141-1142	-0.026202	-0.003282	0.643612	-0.037733	-0.010713	0.230854	1.870289	-0.012002	-0.003264	-0.033228	-0.003891	-0.002056	-0.00936	-0.008712	0.13851	-0.01111	-0.02259	-0.010991	-0.034448	-0.015155	0.663624	-0.002276	-0.009348	-0.000363	-0.00723	-0.008561	-0.006866	-0.037238	-0.031154	-0.005614	-0.006822	-0.013773	-0.002099	1.569389	-0.001161	-0.015285	-0.001259	-0.040315	-0.0073	-0.028573	3.757778	-0.004432	-0.054928	2.920546	2.109199	0.551785	2.370184	1.585384	-0.007665	-0.026472	1.8686	0.701904	1.902923	-0.008392	-0.000312	-0.003402	-0.014626	0.327301	1.588912	0.041444	-0.005297	0.231909	-0.028102	1.048288	-0.027636	0.763612	0.683365	0.251308	-0.014185	-0.018784	1.828698	-0.02691	-0.017134	-0.012502	-0.021062	4.88227	-0.018981	-0.007002	-0.002399	2.803859	-0.004551	0.78104	-0.017218	3.226631	1.008113	0.889228	-0.012044	-0.004047	-0.008176	2.089886	0.87914	2.667451	-0.020147	3.290872	-0.013286	1.720351	2.15455	-0.004111	-0.005849	3.056131	-0.017728	-0.007906	-0.007102	-0.010154	0.993808	0.961422	-0.019031	-0.018591	-0.014382	-0.006676	0.338894	3.0001	-0.009584	-0.02304	-0.001955	-0.013887	-0.022545	-0.012174	-0.009122	0.477448	-0.018665	-0.005069	4.027437	-0.053523	-0.00949	-0.015529	-0.034239	-0.007649	IL	204
